run_id,condition,success,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,group,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,task,question_order,view_history,correct_response,accuracy,screen_id,block,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
28,1,"""",image-keyboard-response,95,300717,0.0-15.0-0.0,"""","""","""",EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",3,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,96,301272,0.0-15.0-1.0,"""","""","""",EASY,"""","""","""","""",553.8999999761581,img/heart_left.png,f,response,"""","""",f,1,"""",3,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,97,301773,0.0-15.0-0.1,"""","""","""",EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",3,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,98,302260,0.0-15.0-1.1,"""","""","""",EASY,"""","""","""","""",483.3000000715256,img/heart_right.png,j,response,"""","""",j,1,"""",3,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,99,302761,0.0-15.0-0.2,"""","""","""",EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",3,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,100,303214,0.0-15.0-1.2,"""","""","""",EASY,"""","""","""","""",451.89999997615814,img/heart_right.png,j,response,"""","""",j,1,"""",3,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,101,304715,0.0-15.0-0.3,"""","""","""",EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",3,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,102,305188,0.0-15.0-1.3,"""","""","""",EASY,"""","""","""","""",471.2999999523163,img/heart_left.png,f,response,"""","""",f,1,"""",3,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,103,306939,0.0-15.0-0.4,"""","""","""",EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",3,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,104,307345,0.0-15.0-1.4,"""","""","""",EASY,"""","""","""","""",405.10000002384186,img/heart_left.png,f,response,"""","""",f,1,"""",3,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,105,308849,0.0-15.0-0.5,"""","""","""",EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",3,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,106,309430,0.0-15.0-1.5,"""","""","""",EASY,"""","""","""","""",577.3999999761581,img/flower_left.png,j,response,"""","""",j,1,"""",3,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,107,310434,0.0-15.0-0.6,"""","""","""",EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",3,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,108,311138,0.0-15.0-1.6,"""","""","""",EASY,"""","""","""","""",701.6000000238419,img/heart_right.png,f,response,"""","""",j,0,"""",3,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,109,313139,0.0-15.0-0.7,"""","""","""",EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",3,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,110,313729,0.0-15.0-1.7,"""","""","""",EASY,"""","""","""","""",588.6000000238419,img/heart_left.png,f,response,"""","""",f,1,"""",3,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,111,315485,0.0-15.0-0.8,"""","""","""",EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",3,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,112,316221,0.0-15.0-1.8,"""","""","""",EASY,"""","""","""","""",733.5,img/flower_right.png,f,response,"""","""",f,1,"""",3,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,113,318224,0.0-15.0-0.9,"""","""","""",EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",3,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,114,318861,0.0-15.0-1.9,"""","""","""",EASY,"""","""","""","""",635.1000000238419,img/flower_left.png,j,response,"""","""",j,1,"""",3,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",html-keyboard-response,115,321631,0.0-16.0,"""","""","""",EASY,"""","""","""","""",2768.899999976158,"<p>You responded correctly on 90% of the trials.</p>
      <p>Your average response time was 544ms.</p>
      <p>Press any key to begin the final Block 4!</p>",j,debrief,"""","""","""","""","""","""","2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",html-button-response,116,322824,0.0-17.0,"""","""","""",EASY,"""","""","""","""",1190.8999999761581,"Block 4",0,"""","""","""","""","""","""","""","2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,117,326583,0.0-18.0-0.0,"""","""","""",EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",4,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,118,327142,0.0-18.0-1.0,"""","""","""",EASY,"""","""","""","""",557.1000000238419,img/heart_right.png,f,response,"""","""",j,0,"""",4,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,119,329143,0.0-18.0-0.1,"""","""","""",EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",4,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,120,329840,0.0-18.0-1.1,"""","""","""",EASY,"""","""","""","""",693.3999999761581,img/flower_right.png,f,response,"""","""",f,1,"""",4,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,121,330595,0.0-18.0-0.2,"""","""","""",EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",4,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,122,331562,0.0-18.0-1.2,"""","""","""",EASY,"""","""","""","""",966.3999999761581,img/flower_left.png,j,response,"""","""",j,1,"""",4,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,123,333317,0.0-18.0-0.3,"""","""","""",EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",4,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,124,333997,0.0-18.0-1.3,"""","""","""",EASY,"""","""","""","""",678.9000000953674,img/flower_right.png,f,response,"""","""",f,1,"""",4,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,125,334751,0.0-18.0-0.4,"""","""","""",EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",4,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,126,335608,0.0-18.0-1.4,"""","""","""",EASY,"""","""","""","""",855.3000000715256,img/heart_right.png,j,response,"""","""",j,1,"""",4,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,127,336111,0.0-18.0-0.5,"""","""","""",EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",4,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,128,337211,0.0-18.0-1.5,"""","""","""",EASY,"""","""","""","""",1098,img/flower_left.png,j,response,"""","""",j,1,"""",4,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,129,339215,0.0-18.0-0.6,"""","""","""",EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",4,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,130,339692,0.0-18.0-1.6,"""","""","""",EASY,"""","""","""","""",475.10000002384186,img/heart_right.png,j,response,"""","""",j,1,"""",4,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,131,341444,0.0-18.0-0.7,"""","""","""",EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",4,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,132,341893,0.0-18.0-1.7,"""","""","""",EASY,"""","""","""","""",447.5,img/heart_right.png,j,response,"""","""",j,1,"""",4,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,133,342159,0.0-18.0-0.8,"""","""","""",EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",4,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,134,342958,0.0-18.0-1.8,"""","""","""",EASY,"""","""","""","""",797.2999999523163,img/flower_left.png,j,response,"""","""",j,1,"""",4,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,135,343459,0.0-18.0-0.9,"""","""","""",EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",4,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",image-keyboard-response,136,344518,0.0-18.0-1.9,"""","""","""",EASY,"""","""","""","""",1058.1000000238419,img/flower_right.png,f,response,"""","""",f,1,"""",4,"2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",html-keyboard-response,137,347313,0.0-19.0,"""","""","""",EASY,"""","""","""","""",2794.600000023842,"<p>You responded correctly on 90% of the trials.</p>
      <p>Your average response time was 786ms.</p>
      <p>Press any key to finish the cognitive experiment!</p>",j,debrief,"""","""","""","""","""","""","2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",html-button-response,138,349591,0.0-20.0,"""","""","""",EASY,"""","""","""","""",2277.399999976158,"<p>Thank you for your participation! </p><p>The last thing will be a series of questions to capture demographic information.<p><p>When you are ready to answer a few questions, please press START.</p>",0,"""","""","""","""","""","""","""","2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",survey-text,139,360600,0.0-21.0,"""","""","""",EASY,"""","""","""","""",9249.199999928474,"""","{""Q0"":""29"",""Q1"":""01/02/1993"",""Q2"":""White""}",age,"""","""","""","""","""","""","2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",survey-multi-choice,140,373356,0.0-22.0,"""","""","""",EASY,"""","""","""","""",12754.100000023842,"""","{""Q0"":""Masters degree"",""Q1"":""Full-time student""}",ses,"[0,1]","""","""","""","""","""","2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",survey-multi-choice,141,378764,0.0-23.0,"""","""","""",EASY,"""","""","""","""",5404,"""","{""Q0"":""20000""}",income,[0],"""","""","""","""","""","2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",survey-multi-choice,142,381143,0.0-24.0,"""","""","""",EASY,"""","""","""","""",2375.899999976158,"""","{""Q0"":""2""}",household_size,[0],"""","""","""","""","""","2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
28,1,"""",html-button-response,143,382296,0.0-25.0,"""","""","""",EASY,"""","""","""","""",1148.2999999523163,"<p>Thanks! You have finished the entire study.</p><p>Please press FINISH to save your data and return to Prolific for compensation.</p>",0,"""","""","""","""","""","""","""","2021-11-15 03:34:31",24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,"OS X",10_15_7,fc80173b241c556346404f5d33b3977b
