run_id,condition,success,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,condition,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,task,question_order,view_history,correct_response,accuracy,screen_id,block,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
25,1,,image-keyboard-response,56,238421,0.0-6.1-2.1-1.11,,,,EASY,,,,,561.0000000000290,img/heart_left.png,f,practice,,,f,1,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,html-keyboard-response,57,239423,0.0-6.1-2.1-2.11,,,,EASY,,,,,null,CORRECT!,null,,,,,,feedback,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,58,239926,0.0-6.1-2.1-0.12,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,59,240627,0.0-6.1-2.1-1.12,,,,EASY,,,,,699.9999999999710,img/heart_left.png,f,practice,,,f,1,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,html-keyboard-response,60,241629,0.0-6.1-2.1-2.12,,,,EASY,,,,,null,CORRECT!,null,,,,,,feedback,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,61,243632,0.0-6.1-2.1-0.13,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,62,244238,0.0-6.1-2.1-1.13,,,,EASY,,,,,603,img/flower_left.png,j,practice,,,j,1,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,html-keyboard-response,63,245239,0.0-6.1-2.1-2.13,,,,EASY,,,,,null,CORRECT!,null,,,,,,feedback,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,64,246492,0.0-6.1-2.1-0.14,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,65,247174,0.0-6.1-2.1-1.14,,,,EASY,,,,,680.9999999999710,img/heart_left.png,f,practice,,,f,1,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,html-keyboard-response,66,248175,0.0-6.1-2.1-2.14,,,,EASY,,,,,null,CORRECT!,null,,,,,,feedback,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,67,248432,0.0-6.1-2.1-0.15,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,68,248999,0.0-6.1-2.1-1.15,,,,EASY,,,,,565.0000000000290,img/heart_left.png,f,practice,,,f,1,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,html-keyboard-response,69,250003,0.0-6.1-2.1-2.15,,,,EASY,,,,,null,CORRECT!,null,,,,,,feedback,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,70,251255,0.0-6.1-2.1-0.16,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,71,251965,0.0-6.1-2.1-1.16,,,,EASY,,,,,696,img/heart_right.png,j,practice,,,j,1,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,html-keyboard-response,72,252967,0.0-6.1-2.1-2.16,,,,EASY,,,,,null,CORRECT!,null,,,,,,feedback,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,73,254219,0.0-6.1-2.1-0.17,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,74,254677,0.0-6.1-2.1-1.17,,,,EASY,,,,,457.0000000000290,img/heart_left.png,f,practice,,,f,1,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,html-keyboard-response,75,255680,0.0-6.1-2.1-2.17,,,,EASY,,,,,null,CORRECT!,null,,,,,,feedback,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,76,256933,0.0-6.1-2.1-0.18,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,77,257565,0.0-6.1-2.1-1.18,,,,EASY,,,,,627.0000000000290,img/flower_left.png,j,practice,,,j,1,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,html-keyboard-response,78,258567,0.0-6.1-2.1-2.18,,,,EASY,,,,,null,CORRECT!,null,,,,,,feedback,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,79,259070,0.0-6.1-2.1-0.19,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,80,259773,0.0-6.1-2.1-1.19,,,,EASY,,,,,702,img/flower_left.png,j,practice,,,j,1,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,html-keyboard-response,81,260775,0.0-6.1-2.1-2.19,,,,EASY,,,,,null,CORRECT!,null,,,,,,feedback,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-button-response,82,265263,0.0-7.0,,,,EASY,,,,,4484,img/begin_experiment.png,0,,,,,,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,html-button-response,83,269413,0.0-8.0,,,,EASY,,,,,2147,Block 1,0,,,,,,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,84,273169,0.0-9.0-0.0,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,1,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,85,273960,0.0-9.0-1.0,,,,EASY,,,,,789,img/flower_left.png,j,response,,,j,1,,1,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,86,274969,0.0-9.0-0.1,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,1,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,87,275446,0.0-9.0-1.1,,,,EASY,,,,,472.9999999999420,img/flower_left.png,j,response,,,j,1,,1,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,88,275948,0.0-9.0-0.2,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,1,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,89,276381,0.0-9.0-1.2,,,,EASY,,,,,432.9999999999420,img/heart_right.png,f,response,,,j,0,,1,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,90,277634,0.0-9.0-0.3,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,1,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,91,278111,0.0-9.0-1.3,,,,EASY,,,,,472,img/flower_left.png,j,response,,,j,1,,1,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,92,278862,0.0-9.0-0.4,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,1,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,93,279294,0.0-9.0-1.4,,,,EASY,,,,,429,img/heart_right.png,j,response,,,j,1,,1,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,94,280046,0.0-9.0-0.5,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,1,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,95,280361,0.0-9.0-1.5,,,,EASY,,,,,314,img/heart_left.png,j,response,,,f,0,,1,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,96,281864,0.0-9.0-0.6,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,1,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,97,282207,0.0-9.0-1.6,,,,EASY,,,,,342,img/flower_right.png,j,response,,,f,0,,1,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,98,282963,0.0-9.0-0.7,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,1,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,99,283278,0.0-9.0-1.7,,,,EASY,,,,,313,img/flower_right.png,j,response,,,f,0,,1,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,100,284030,0.0-9.0-0.8,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,1,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,101,284399,0.0-9.0-1.8,,,,EASY,,,,,368,img/flower_right.png,j,response,,,f,0,,1,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,102,284652,0.0-9.0-0.9,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,1,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,103,285086,0.0-9.0-1.9,,,,EASY,,,,,433.0000000000580,img/flower_right.png,j,response,,,f,0,,1,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,html-keyboard-response,104,286838,0.0-10.0,,,,EASY,,,,,1750,"<p>You responded correctly on 40% of the trials.</p>
      <p>Your average response time was 541ms.</p>
      <p>Press any key to begin Block 2!</p>",f,debrief,,,,,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,html-button-response,105,288680,0.0-11.0,,,,EASY,,,,,1839,Block 2,0,,,,,,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,106,291934,0.0-12.0-0.0,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,2,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,107,292630,0.0-12.0-1.0,,,,EASY,,,,,692,img/flower_right.png,j,response,,,f,0,,2,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,108,294384,0.0-12.0-0.1,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,2,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,109,294798,0.0-12.0-1.1,,,,EASY,,,,,412,img/flower_left.png,f,response,,,j,0,,2,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,110,296300,0.0-12.0-0.2,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,2,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,111,296608,0.0-12.0-1.2,,,,EASY,,,,,308,img/heart_left.png,j,response,,,f,0,,2,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,112,298361,0.0-12.0-0.3,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,2,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,113,298689,0.0-12.0-1.3,,,,EASY,,,,,323,img/flower_right.png,j,response,,,f,0,,2,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,114,300191,0.0-12.0-0.4,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,2,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,115,300534,0.0-12.0-1.4,,,,EASY,,,,,342,img/flower_left.png,j,response,,,j,1,,2,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
